ID do Aluno,CPF,Nome,Telefone,E-mail,Data de Contratação,Plano vigente,Anual/Mensal,Valor do Plano,Valor Renovação,Data de renovação,Forma de pagamento,Parcelas,Já renovou antes,Mesmo nome do Cartão?,Acessos 30D,Acessos 90d,Cursos Concluídos (Sempre),Cursos Concluídos (30d),Comunicações Abertas 30d,Comunicações Abertas 90d,OptOut,Bounce,Incomunicavel?
200899,000.000.008-99,Carlos Costa,(58) 92913-4979,carlos.costa.899@gmail.com,2024-04-13,Plus,Anual,900,720,2025-04-13,Pix,1x,Não,,0,1,2,0,0,0,Não,Não,Sim
200900,000.000.009-00,Helena Oliveira,(33) 96377-5309,helena.oliveira.900@gmail.com,2023-06-03,Plus,Anual,900,720,2024-06-02,Outros,1x,Sim,,3,8,9,0,0,0,Não,Não,Não
200901,000.000.009-01,Mariana Lima,(42) 96236-5937,mariana.lima.901@gmail.com,2023-03-31,Plus,Anual,900,720,2024-03-30,Boleto,1x,Não,,2,11,3,2,0,1,Não,Não,Não
200902,000.000.009-02,Mariana Pereira,(98) 93288-3562,mariana.pereira.902@gmail.com,2023-07-27,Plus,Anual,900,720,2024-07-26,Pix,1x,Não,,10,15,31,4,1,12,Não,Não,Não
200903,000.000.009-03,Eduardo Silva,(43) 90413-8681,eduardo.silva.903@email.com,2024-05-22,Ultra,Anual,1200,960,2025-05-22,Cartão,12x,Não,Sim,4,6,13,0,0,0,Não,Não,Não
200904,000.000.009-04,Gustavo Pereira,(16) 99857-4192,gustavo.pereira.904@email.com,2023-10-05,Pro,Anual,1000,800,2024-10-04,Pix,1x,Sim,,0,1,4,0,1,1,Sim,Não,Sim
200905,000.000.009-05,Helena Lima,(31) 94190-1837,helena.lima.905@gmail.com,2023-02-11,Plus,Anual,900,720,2024-02-11,Outros,1x,Sim,,0,1,3,0,0,3,Não,Não,Não
200906,000.000.009-06,Karen Rodrigues,(54) 95571-9078,karen.rodrigues.906@outlook.com,2023-03-20,Plus,Anual,900,720,2024-03-19,Cartão,12x,Sim,Sim,0,0,4,0,1,2,Não,Não,Sim
200907,000.000.009-07,Helena Lima,(66) 93144-4985,helena.lima.907@email.com,2023-11-30,Plus,Anual,900,720,2024-11-29,Cartão,12x,Não,Não,0,1,2,0,1,2,Sim,Não,Sim
200908,000.000.009-08,Mariana Silva,(45) 99705-2559,mariana.silva.908@email.com,2023-10-01,Plus,Anual,900,720,2024-09-30,Pix,1x,Sim,,0,2,0,0,1,2,Não,Sim,Sim
200909,000.000.009-09,Eduardo Silva,(87) 99764-7000,eduardo.silva.909@gmail.com,2023-01-20,Plus,Anual,900,720,2024-01-20,Cartão,1x,Sim,Sim,8,21,14,4,4,6,Não,Não,Não
200910,000.000.009-10,Gustavo Gomes,(77) 90019-8173,gustavo.gomes.910@aluno.com,2024-12-20,Plus,Anual,900,720,2025-12-20,Cartão,12x,Sim,Sim,4,13,14,1,1,3,Não,Não,Não
200911,000.000.009-11,Daniela Costa,(41) 96630-8411,daniela.costa.911@aluno.com,2024-03-08,Plus,Anual,900,720,2025-03-08,Cartão,Nx,Não,Sim,25,29,15,0,2,4,Não,Não,Não
200912,000.000.009-12,Daniela Gomes,,daniela.gomes.912@aluno.com,2023-09-03,Plus,Anual,900,720,2024-09-02,Pix,1x,Sim,,6,8,9,2,3,8,Não,Não,Não
200913,000.000.009-13,Helena Souza,(61) 96627-6199,helena.souza.913@outlook.com,2024-04-30,Plus,Anual,900,720,2025-04-30,Cartão,12x,Sim,Sim,3,8,11,0,2,8,Não,Não,Não
200914,000.000.009-14,Sergio Pereira,(24) 91319-8235,sergio.pereira.914@outlook.com,2024-02-11,Pro,Anual,1000,800,2025-02-10,Outros,1x,Não,,14,22,36,1,2,5,Não,Não,Não
200915,000.000.009-15,Ana Oliveira,(20) 97745-8031,ana.oliveira.915@gmail.com,2023-02-24,Pro,Anual,1000,800,2024-02-24,Outros,1x,Não,,0,0,3,0,0,2,Não,Não,Sim
200916,000.000.009-16,Fernanda Lima,(86) 91862-7654,fernanda.lima.916@gmail.com,2024-03-05,Plus,Anual,900,720,2025-03-05,Cartão,12x,Não,Sim,25,31,17,0,5,11,Não,Não,Não
200917,000.000.009-17,Mariana Nascimento,(16) 92278-9132,mariana.nascimento.917@outlook.com,2024-04-05,Ultra,Anual,1200,960,2025-04-05,Cartão,1x,Não,Sim,5,15,14,2,1,3,Não,Não,Não
200918,000.000.009-18,Ana Rodrigues,(27) 96859-9075,ana.rodrigues.918@outlook.com,2023-08-08,Plus,Anual,900,720,2024-08-07,Outros,1x,Não,,0,0,2,0,0,0,Não,Não,Sim
200919,000.000.009-19,Tatiana Silva,(79) 99007-8946,tatiana.silva.919@aluno.com,2024-03-12,Plus,Anual,900,720,2025-03-12,Boleto,1x,Não,,0,1,0,0,0,0,Não,Não,Sim
200920,000.000.009-20,Olivia Lima,(43) 96845-9821,olivia.lima.920@outlook.com,2023-11-18,Plus,Anual,900,720,2024-11-17,Boleto,1x,Não,,4,13,9,1,0,6,Sim,Não,Não
200921,000.000.009-21,Bruno Nascimento,(46) 93561-5301,bruno.nascimento.921@gmail.com,2023-11-25,Plus,Anual,900,720,2024-11-24,Outros,1x,Não,,0,2,1,0,0,2,Não,Não,Sim
200922,000.000.009-22,Paulo Rodrigues,(23) 97085-2964,paulo.rodrigues.922@outlook.com,2023-03-02,Plus,Anual,900,720,2024-03-01,Pix,1x,Sim,,11,30,31,2,5,5,Não,Não,Não
200923,000.000.009-23,Helena Pereira,(93) 94060-8985,helena.pereira.923@aluno.com,2024-08-27,Plus,Anual,900,720,2025-08-27,Cartão,1x,Não,Sim,6,16,38,1,5,6,Não,Não,Não
200924,000.000.009-24,Eduardo Silva,(33) 92662-9442,eduardo.silva.924@aluno.com,2024-03-10,Pro,Anual,1000,800,2025-03-10,Pix,1x,Não,,0,1,1,0,0,3,Não,Não,Sim
200925,000.000.009-25,Daniela Rodrigues,(94) 93336-1714,daniela.rodrigues.925@gmail.com,2024-01-16,Plus,Anual,900,720,2025-01-15,Outros,1x,Não,,18,27,26,1,4,4,Não,Não,Não
200926,000.000.009-26,Carlos Costa,(87) 92441-8493,carlos.costa.926@email.com,2024-02-01,Plus,Anual,900,720,2025-01-31,Pix,1x,Não,,0,1,5,0,1,2,Sim,Não,Não
200927,000.000.009-27,Helena Rodrigues,(89) 95926-4758,helena.rodrigues.927@email.com,2024-06-07,Plus,Anual,900,720,2025-06-07,Cartão,1x,Não,Sim,3,5,11,0,2,8,Não,Não,Não
200928,000.000.009-28,Carlos Gomes,(58) 97724-3604,carlos.gomes.928@outlook.com,2024-06-15,Plus,Anual,900,720,2025-06-15,Cartão,Nx,Não,Sim,2,11,2,0,1,7,Não,Não,Não
200929,000.000.009-29,Juliana Almeida,(66) 92515-6470,juliana.almeida.929@gmail.com,2023-02-13,Pro,Anual,1000,800,2024-02-13,Pix,1x,Sim,,8,25,20,3,3,5,Não,Não,Não
200930,000.000.009-30,Lucas Lima,(22) 96806-0460,lucas.lima.930@gmail.com,2023-03-02,Plus,Anual,900,720,2024-03-01,Pix,1x,Sim,,6,20,15,2,2,7,Não,Não,Não
200931,000.000.009-31,Sergio Souza,(29) 99194-1709,sergio.souza.931@outlook.com,2023-03-29,Plus,Anual,900,720,2024-03-28,Cartão,12x,Sim,Sim,9,27,22,1,5,10,Não,Não,Não
200932,000.000.009-32,Ana Costa,(14) 98894-0315,ana.costa.932@gmail.com,2023-07-04,Plus,Anual,900,720,2024-07-03,Boleto,1x,Não,,18,22,38,1,1,9,Não,Não,Não
200933,000.000.009-33,Victor Silva,(21) 93922-4715,victor.silva.933@outlook.com,2023-07-20,Plus,Anual,900,720,2024-07-19,Boleto,1x,Não,,0,1,2,0,0,1,Não,Sim,Sim
200934,000.000.009-34,Helena Costa,(23) 97884-3564,helena.costa.934@aluno.com,2023-06-04,Plus,Anual,900,720,2024-06-03,Cartão,12x,Sim,Sim,6,15,2,1,3,3,Não,Não,Não
200935,000.000.009-35,Sergio Rodrigues,(59) 91516-2958,sergio.rodrigues.935@gmail.com,2023-04-21,Plus,Anual,900,720,2024-04-20,Pix,1x,Sim,,25,40,13,4,1,2,Não,Não,Não
200936,000.000.009-36,Juliana Almeida,(54) 92094-1592,juliana.almeida.936@gmail.com,2023-11-02,Ultra,Anual,1200,960,2024-11-01,Cartão,12x,Não,Sim,4,7,18,0,2,6,Não,Não,Não
200937,000.000.009-37,Carlos Almeida,(96) 99773-7653,carlos.almeida.937@outlook.com,2024-11-24,Plus,Anual,900,720,2025-11-24,Cartão,12x,Não,Sim,7,24,37,1,4,12,Não,Não,Não
200938,000.000.009-38,Helena Gomes,(56) 92724-2015,helena.gomes.938@aluno.com,2024-03-03,Plus,Anual,900,720,2025-03-03,Boleto,1x,Não,,0,0,0,0,0,2,Não,Não,Sim
200939,000.000.009-39,Nicolas Souza,(99) 94557-0208,nicolas.souza.939@aluno.com,2023-09-17,Pro,Anual,1000,800,2024-09-16,Cartão,12x,Não,Sim,0,0,0,0,0,3,Não,Não,Sim
200940,000.000.009-40,Olivia Costa,(86) 97477-9431,olivia.costa.940@email.com,2023-05-06,Plus,Anual,900,720,2024-05-05,Cartão,12x,Sim,Sim,4,15,13,0,0,6,Não,Não,Não
200941,000.000.009-41,Lucas Lima,(25) 92588-3837,lucas.lima.941@email.com,2024-03-23,Plus,Anual,900,720,2025-03-23,Cartão,12x,Não,Não,23,38,20,4,2,2,Não,Não,Não
200942,000.000.009-42,Nicolas Rodrigues,(54) 90622-8092,nicolas.rodrigues.942@gmail.com,2023-08-11,Pro,Anual,1000,800,2024-08-10,Cartão,12x,Não,Sim,3,7,12,0,1,1,Sim,Não,Não
200943,000.000.009-43,Daniela Pereira,(47) 95022-3922,daniela.pereira.943@outlook.com,2023-03-05,Plus,Anual,900,720,2024-03-04,Cartão,Nx,Não,Sim,0,2,0,0,1,3,Não,Não,Não
200944,000.000.009-44,Lucas Lima,(53) 91617-6461,lucas.lima.944@email.com,2023-04-15,Plus,Anual,900,720,2024-04-14,Cartão,12x,Sim,Sim,6,10,13,0,2,6,Não,Não,Não
200945,000.000.009-45,Victor Nascimento,(59) 96931-4862,victor.nascimento.945@gmail.com,2023-07-06,Plus,Anual,900,720,2024-07-05,Cartão,12x,Sim,Sim,2,5,9,2,2,7,Não,Não,Não
200946,000.000.009-46,Renata Rodrigues,(79) 91055-1483,renata.rodrigues.946@email.com,2023-09-21,Plus,Anual,900,720,2024-09-20,Boleto,1x,Sim,,15,25,10,1,1,6,Não,Não,Não
200947,000.000.009-47,Lucas Almeida,(18) 92885-4334,lucas.almeida.947@gmail.com,2024-10-11,Plus,Anual,900,720,2025-10-11,Boleto,1x,Não,,18,22,8,1,5,9,Não,Não,Não
200948,000.000.009-48,Paulo Pereira,(43) 90577-8446,paulo.pereira.948@email.com,2023-03-29,Ultra,Anual,1200,960,2024-03-28,Cartão,1x,Não,Sim,0,0,0,0,0,2,Não,Não,Sim
200949,000.000.009-49,Fernanda Almeida,(31) 91603-2198,fernanda.almeida.949@outlook.com,2024-08-30,Plus,Anual,900,720,2025-08-30,Cartão,1x,Não,Sim,23,38,27,1,1,3,Não,Não,Não
200950,000.000.009-50,Fernanda Souza,(34) 96692-7295,fernanda.souza.950@aluno.com,2024-01-29,Plus,Anual,900,720,2025-01-28,Cartão,12x,Não,Sim,6,20,17,1,2,12,Não,Não,Não
200951,000.000.009-51,Carlos Silva,(13) 92303-7327,carlos.silva.951@outlook.com,2023-03-12,Plus,Anual,900,720,2024-03-11,Cartão,Nx,Não,Sim,0,2,3,0,0,1,Não,Não,Sim
200952,000.000.009-52,Sergio Nascimento,(36) 91979-5379,sergio.nascimento.952@aluno.com,2023-01-07,Plus,Anual,900,720,2024-01-07,Cartão,12x,Sim,Sim,6,18,3,0,0,0,Não,Não,Sim
200953,000.000.009-53,Daniela Almeida,(70) 95817-6525,daniela.almeida.953@aluno.com,2023-12-09,Pro,Anual,1000,800,2024-12-08,Cartão,12x,Não,Sim,2,3,11,1,3,8,Não,Não,Não
200954,000.000.009-54,Fernanda Pereira,(56) 98601-3627,fernanda.pereira.954@gmail.com,2023-05-27,Plus,Anual,900,720,2024-05-26,Outros,1x,Não,,4,15,12,1,1,7,Não,Não,Não
200955,000.000.009-55,Renata Nascimento,(82) 90338-4347,renata.nascimento.955@gmail.com,2024-01-05,Ultra,Anual,1200,960,2025-01-04,Cartão,1x,Não,Sim,21,32,9,3,3,9,Não,Não,Não
200956,000.000.009-56,Juliana Costa,(94) 98571-2388,juliana.costa.956@gmail.com,2023-01-01,Ultra,Anual,1200,960,2024-01-01,Cartão,12x,Sim,Não,25,35,25,0,2,12,Não,Não,Não
200957,000.000.009-57,Renata Nascimento,(46) 91639-5478,renata.nascimento.957@outlook.com,2023-09-05,Pro,Anual,1000,800,2024-09-04,Cartão,12x,Não,Sim,23,34,8,3,4,5,Sim,Não,Não
200958,000.000.009-58,Juliana Oliveira,(22) 95990-5027,juliana.oliveira.958@outlook.com,2023-03-23,Plus,Anual,900,720,2024-03-22,Cartão,1x,Sim,Sim,23,43,15,3,4,10,Não,Não,Não
200959,000.000.009-59,Olivia Oliveira,(53) 92152-7662,olivia.oliveira.959@email.com,2023-06-23,Plus,Anual,900,720,2024-06-22,Cartão,12x,Não,Sim,16,28,17,1,5,8,Não,Não,Não
200960,000.000.009-60,Gustavo Lima,(77) 98762-8627,gustavo.lima.960@aluno.com,2023-04-27,Plus,Anual,900,720,2024-04-26,Pix,1x,Sim,,0,1,3,0,0,2,Não,Não,Sim
200961,000.000.009-61,Fernanda Rodrigues,(80) 97324-3909,fernanda.rodrigues.961@gmail.com,2024-12-18,Plus,Anual,900,720,2025-12-18,Pix,1x,Não,,5,13,14,1,2,8,Não,Não,Não
200962,000.000.009-62,Igor Costa,(76) 92811-0402,igor.costa.962@aluno.com,2024-03-26,Plus,Anual,900,720,2025-03-26,Outros,1x,Sim,,0,0,3,0,0,1,Não,Não,Sim
200963,000.000.009-63,Victor Gomes,(84) 96862-2227,victor.gomes.963@gmail.com,2023-09-28,Plus,Anual,900,720,2024-09-27,Boleto,1x,Não,,9,23,25,2,2,6,Não,Não,Não
200964,000.000.009-64,Eduardo Almeida,(95) 91623-2388,eduardo.almeida.964@email.com,2024-02-02,Ultra,Anual,1200,960,2025-02-01,Cartão,12x,Não,Sim,2,13,14,0,1,5,Sim,Não,Não
200965,000.000.009-65,Paulo Souza,(48) 91598-6191,paulo.souza.965@aluno.com,2024-04-23,Plus,Anual,900,720,2025-04-23,Cartão,12x,Não,Sim,20,35,18,0,1,5,Não,Não,Não
200966,000.000.009-66,Bruno Gomes,(79) 95941-2305,bruno.gomes.966@aluno.com,2023-04-16,Plus,Anual,900,720,2024-04-15,Outros,1x,Sim,,0,0,3,0,0,3,Não,Não,Sim
200967,000.000.009-67,Sergio Costa,(96) 98549-5256,sergio.costa.967@email.com,2024-06-13,Plus,Anual,900,720,2025-06-13,Cartão,1x,Não,Sim,10,29,37,4,3,6,Não,Não,Não
200968,000.000.009-68,Daniela Silva,(66) 96331-4387,daniela.silva.968@outlook.com,2024-07-07,Ultra,Anual,1200,960,2025-07-07,Boleto,1x,Não,,16,27,7,2,4,5,Não,Não,Não
200969,000.000.009-69,Victor Nascimento,(21) 93758-6410,victor.nascimento.969@outlook.com,2024-04-13,Pro,Anual,1000,800,2025-04-13,Cartão,Nx,Não,Sim,6,13,8,1,2,2,Não,Sim,Sim
200970,000.000.009-70,Bruno Silva,(72) 94747-2992,bruno.silva.970@email.com,2023-07-03,Plus,Anual,900,720,2024-07-02,Outros,1x,Não,,6,18,3,2,0,8,Não,Não,Não
200971,000.000.009-71,Helena Lima,(98) 97003-9577,helena.lima.971@outlook.com,2024-11-25,Plus,Anual,900,720,2025-11-25,Cartão,12x,Não,Sim,0,1,3,0,1,1,Não,Sim,Sim
200972,000.000.009-72,Karen Rodrigues,(21) 90784-6042,karen.rodrigues.972@gmail.com,2023-03-17,Pro,Anual,1000,800,2024-03-16,Cartão,12x,Não,Não,6,22,29,2,2,6,Não,Não,Não
200973,000.000.009-73,Sergio Lima,(58) 94579-1900,sergio.lima.973@email.com,2024-05-18,Pro,Anual,1000,800,2025-05-18,Cartão,12x,Sim,Sim,18,26,23,1,1,10,Não,Não,Não
200974,000.000.009-74,Gustavo Souza,(56) 99152-9367,gustavo.souza.974@email.com,2024-09-01,Plus,Anual,900,720,2025-09-01,Cartão,1x,Não,Sim,14,18,38,4,4,12,Sim,Não,Sim
200975,000.000.009-75,Igor Almeida,(54) 92607-0884,igor.almeida.975@aluno.com,2023-08-14,Plus,Anual,900,720,2024-08-13,Cartão,12x,Não,Sim,2,8,6,1,3,7,Não,Não,Não
200976,000.000.009-76,Carlos Costa,(59) 90410-0448,carlos.costa.976@email.com,2023-07-24,Plus,Anual,900,720,2024-07-23,Cartão,12x,Sim,Sim,9,17,16,3,2,4,Não,Não,Não
200977,000.000.009-77,Igor Silva,(40) 97515-3592,igor.silva.977@email.com,2024-07-13,Plus,Anual,900,720,2025-07-13,Cartão,12x,Não,Sim,0,0,3,0,1,1,Não,Sim,Sim
200978,000.000.009-78,Carlos Gomes,(44) 91413-1790,carlos.gomes.978@aluno.com,2024-07-04,Plus,Anual,900,720,2025-07-04,Cartão,1x,Não,Sim,5,20,39,3,4,4,Não,Não,Não
200979,000.000.009-79,Eduardo Rodrigues,(73) 96809-8459,eduardo.rodrigues.979@outlook.com,2024-08-17,Plus,Anual,900,720,2025-08-17,Cartão,12x,Não,Sim,5,15,6,1,1,7,Não,Sim,Sim
200980,000.000.009-80,Paulo Rodrigues,(43) 97074-6546,paulo.rodrigues.980@outlook.com,2023-10-05,Plus,Anual,900,720,2024-10-04,Cartão,12x,Não,Sim,18,32,12,2,5,5,Não,Não,Não
200981,000.000.009-81,Eduardo Silva,(40) 99907-1221,eduardo.silva.981@gmail.com,2023-02-08,Plus,Anual,900,720,2024-02-08,Cartão,12x,Sim,Não,5,10,13,2,0,2,Não,Sim,Sim
200982,000.000.009-82,Igor Silva,,igor.silva.982@aluno.com,2023-02-02,Plus,Anual,900,720,2024-02-02,Cartão,12x,Sim,Sim,6,9,13,0,3,5,Não,Não,Não
200983,000.000.009-83,Carlos Souza,(73) 92920-3783,carlos.souza.983@gmail.com,2023-05-14,Plus,Anual,900,720,2024-05-13,Cartão,Nx,Sim,Sim,5,15,5,2,1,8,Não,Não,Não
200984,000.000.009-84,Daniela Rodrigues,(16) 96038-5506,daniela.rodrigues.984@aluno.com,2024-10-07,Plus,Anual,900,720,2025-10-07,Cartão,12x,Não,Sim,0,1,3,0,0,0,Não,Sim,Sim
200985,000.000.009-85,Lucas Pereira,(59) 98414-5067,lucas.pereira.985@email.com,2023-03-29,Pro,Anual,1000,800,2024-03-28,Boleto,1x,Não,,5,9,4,2,3,7,Não,Não,Não
200986,000.000.009-86,Nicolas Lima,(82) 91977-4908,nicolas.lima.986@aluno.com,2024-10-23,Plus,Anual,900,720,2025-10-23,Cartão,12x,Não,Não,17,21,6,3,2,5,Não,Sim,Sim
200987,000.000.009-87,Helena Nascimento,(55) 95366-2442,helena.nascimento.987@gmail.com,2023-04-21,Plus,Anual,900,720,2024-04-20,Cartão,12x,Sim,Sim,6,14,3,1,2,3,Não,Não,Não
200988,000.000.009-88,Bruno Oliveira,(42) 97260-3000,bruno.oliveira.988@email.com,2024-07-21,Ultra,Anual,1200,960,2025-07-21,Pix,1x,Não,,4,20,30,1,1,7,Não,Não,Não
200989,000.000.009-89,Fernanda Nascimento,(67) 96537-1166,fernanda.nascimento.989@outlook.com,2024-08-25,Plus,Anual,900,720,2025-08-25,Cartão,12x,Não,Sim,0,2,3,0,0,0,Não,Sim,Sim
200990,000.000.009-90,Ana Pereira,(25) 96558-5048,ana.pereira.990@email.com,2023-02-20,Plus,Anual,900,720,2024-02-20,Cartão,12x,Sim,Sim,22,27,5,0,1,2,Não,Não,Não
200991,000.000.009-91,Olivia Pereira,,olivia.pereira.991@email.com,2023-01-05,Plus,Anual,900,720,2024-01-05,Pix,1x,Sim,,0,0,5,0,0,0,Não,Sim,Sim
200992,000.000.009-92,Karen Souza,(19) 92650-0278,karen.souza.992@outlook.com,2023-10-12,Plus,Anual,900,720,2024-10-11,Cartão,1x,Não,Não,0,1,5,0,1,1,Não,Não,Sim
200993,000.000.009-93,Lucas Gomes,(97) 98119-8650,lucas.gomes.993@outlook.com,2024-04-19,Pro,Anual,1000,800,2025-04-19,Cartão,Nx,Não,Sim,4,11,11,2,3,11,Não,Não,Não
200994,000.000.009-94,Sergio Lima,(42) 98161-3457,sergio.lima.994@gmail.com,2024-09-21,Plus,Anual,900,720,2025-09-21,Cartão,12x,Não,Sim,10,22,7,2,1,11,Não,Não,Sim
200995,000.000.009-95,Daniela Rodrigues,(18) 98245-7058,daniela.rodrigues.995@gmail.com,2024-10-23,Plus,Anual,900,720,2025-10-23,Cartão,1x,Não,Sim,24,42,16,0,1,4,Não,Não,Não
200996,000.000.009-96,Fernanda Oliveira,(57) 93107-3944,fernanda.oliveira.996@outlook.com,2024-03-19,Plus,Anual,900,720,2025-03-19,Pix,1x,Não,,0,0,0,0,1,2,Não,Não,Não
200997,000.000.009-97,Tatiana Oliveira,(22) 97694-4550,tatiana.oliveira.997@email.com,2024-02-25,Pro,Anual,1000,800,2025-02-24,Pix,1x,Não,,4,17,23,0,3,12,Sim,Não,Não
200998,000.000.009-98,Lucas Pereira,(95) 92234-6470,lucas.pereira.998@gmail.com,2023-05-14,Plus,Anual,900,720,2024-05-13,Cartão,Nx,Sim,Sim,6,17,8,0,2,4,Sim,Não,Não
200999,000.000.009-99,Karen Silva,(70) 90219-4988,karen.silva.999@email.com,2024-04-18,Pro,Anual,1000,800,2025-04-18,Cartão,12x,Não,Não,0,1,3,0,0,2,Não,Não,Sim
201000,000.000.010-00,Helena Souza,(29) 92286-8721,helena.souza.1000@aluno.com,2024-12-19,Plus,Anual,900,720,2025-12-19,Cartão,12x,Não,Sim,16,32,11,0,1,10,Não,Não,Não
